plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld
42 1 7 FO -418.600 918.400 2 6 -334.900 870.000 -334.900 966.700 -418.600 1015.100 -502.300 966.700 -502.300 870.000 -418.600 821.700 -334.900 870.000 0 1 0.657 2.000 0.368 1.000 0.368 1.000 4201070 0 False 3 3.600 2 114.503 0 4201070
42 2 8 FO -334.900 1063.400 2 6 -251.200 1015.100 -251.200 1111.700 -334.900 1160.100 -418.600 1111.700 -418.600 1015.100 -334.900 966.700 -251.200 1015.100 0 1 0.655 2.000 0.365 1.000 0.365 1.000 4202080 1 False 3 3.600 2 107.481 0 4202080
42 3 9 FO -251.200 1208.400 2 6 -167.400 1160.100 -167.400 1256.700 -251.200 1305.100 -334.900 1256.700 -334.900 1160.100 -251.200 1111.700 -167.400 1160.100 0 1 0.767 2.000 0.412 1.000 0.412 1.000 4203090 2 False 3 3.600 2 101.743 0 4203090
42 7 7 FO 586.000 918.400 1 6 502.300 870.000 586.000 821.700 669.800 870.100 669.800 966.700 586.100 1015.100 502.400 966.700 502.300 870.000 0 1 0.652 2.000 0.367 1.000 0.367 1.000 4207070 7 False 3 3.600 1 57.459 0 4207070
42 7 6 FO 669.800 773.400 1 6 586.000 725.000 669.800 676.700 753.400 725.000 753.500 821.700 669.800 870.100 586.000 821.700 586.000 725.000 0 1 0.656 2.000 0.370 1.000 0.370 1.000 4207060 8 False 3 3.600 1 49.106 0 4207060
42 7 5 FO 753.500 628.400 1 6 669.700 580.000 753.500 531.700 837.200 580.000 837.200 676.700 753.400 725.000 669.800 676.700 669.700 580.000 0 1 0.660 2.000 0.370 1.000 0.370 1.000 4207050 9 True 3 3.600 1 39.827 0 4207050
42 7 4 FO 837.200 483.400 0 6 753.500 435.100 837.200 386.700 920.900 435.000 920.900 531.700 837.200 580.000 753.500 531.700 753.500 435.100 0 0 0.660 2.000 0.371 1.000 0.371 1.000 4207040 10 True 3 3.600 0 30.002 0 4207040
42 7 3 FO 920.900 338.400 0 6 837.200 290.100 920.900 241.700 1004.600 290.100 1004.600 386.700 920.900 435.000 837.200 386.700 837.200 290.100 0 0 0.656 2.000 0.370 1.000 0.370 1.000 4207030 11 False 3 3.600 0 20.177 0 4207030
42 7 2 FO 1004.600 193.300 0 6 920.900 145.000 1004.600 96.600 1088.300 145.100 1088.400 241.700 1004.600 290.100 920.900 241.700 920.900 145.000 0 0 0.659 2.000 0.368 1.000 0.368 1.000 4207020 12 False 3 3.600 0 10.891 0 4207020
42 7 1 FO 1088.400 48.300 0 6 1004.600 0.000 1088.300 -48.300 1172.100 -0.100 1172.100 96.700 1088.300 145.100 1004.600 96.600 1004.600 0.000 0 0 0.654 2.000 0.367 1.000 0.367 1.000 4207010 13 False 3 3.600 0 2.541 0 4207010
42 1 8 FO -502.300 1063.400 2 6 -418.600 1015.100 -418.600 1111.700 -502.300 1160.100 -586.000 1111.700 -586.000 1015.100 -502.300 966.700 -418.600 1015.100 0 1 0.649 2.000 0.365 1.000 0.365 1.000 4201080 0 False 3 3.600 2 115.284 0 4201080
42 2 9 FOe -418.600 1208.400 2 6 -334.900 1160.100 -334.900 1256.700 -418.600 1305.100 -502.300 1256.700 -502.300 1160.100 -418.600 1111.700 -334.900 1160.100 0 1 0.648 2.000 0.363 1.000 0.363 1.000 4202090 1 False 3 3.600 2 109.107 0 4202090
42 8 8 FOe 669.800 1063.400 1 6 586.100 1015.100 669.800 966.700 753.500 1015.100 753.500 1111.700 669.800 1160.000 586.100 1111.700 586.100 1015.100 0 1 0.649 2.000 0.364 1.000 0.364 1.000 4208080 7 False 3 3.600 1 57.795 0 4208080
42 8 7 FO 753.500 918.400 1 6 669.800 870.100 753.500 821.700 837.200 870.100 837.200 966.700 753.500 1015.100 669.800 966.700 669.800 870.100 0 1 0.650 2.000 0.364 1.000 0.364 1.000 4208070 8 False 3 3.600 1 50.633 0 4208070
42 8 6 FO 837.200 773.400 1 6 753.400 725.000 837.200 676.700 920.900 725.100 920.900 821.700 837.200 870.100 753.500 821.700 753.400 725.000 0 1 0.651 2.000 0.366 1.000 0.366 1.000 4208060 9 False 3 3.600 1 42.732 0 4208060
42 8 5 FO 920.900 628.400 1 6 837.200 580.000 920.900 531.700 1004.600 580.000 1004.700 676.700 920.900 725.100 837.200 676.700 837.200 580.000 0 1 0.653 2.000 0.366 1.000 0.366 1.000 4208050 9 False 3 3.600 1 34.309 0 4208050
42 8 4 FO 1004.600 483.400 0 6 920.900 435.000 1004.600 386.700 1088.300 435.000 1088.300 531.700 1004.600 580.000 920.900 531.700 920.900 435.000 0 0 0.653 2.000 0.367 1.000 0.367 1.000 4208040 10 False 3 3.600 0 25.696 0 4208040
42 8 3 FO 1088.400 338.400 0 6 1004.600 290.100 1088.400 241.700 1172.000 290.000 1172.100 386.700 1088.300 435.000 1004.600 386.700 1004.600 290.100 0 0 0.653 2.000 0.366 1.000 0.366 1.000 4208030 11 False 3 3.600 0 17.271 0 4208030
42 8 2 FO 1172.100 193.300 0 6 1088.300 145.100 1172.100 96.700 1255.900 145.000 1255.800 241.700 1172.000 290.000 1088.400 241.700 1088.300 145.100 0 0 0.652 2.000 0.365 1.000 0.365 1.000 4208020 12 False 3 3.600 0 9.365 0 4208020
42 8 1 FOe 1255.800 48.300 0 6 1172.100 -0.100 1255.800 -48.400 1339.600 0.000 1339.500 96.700 1255.900 145.000 1172.100 96.700 1172.100 -0.100 0 0 0.651 2.000 0.364 1.000 0.364 1.000 4208010 13 False 3 3.600 0 2.203 0 4208010
42 9 6 FOe 1004.600 773.400 1 6 920.900 821.700 920.900 725.100 1004.700 676.700 1088.300 725.100 1088.400 821.700 1004.600 870.100 920.900 821.700 0 1 0.764 2.000 0.411 1.000 0.411 1.000 4209060 9 False 3 3.600 1 37.591 0 4209060
42 9 5 FO 1088.400 628.400 0 6 1004.700 676.700 1004.600 580.000 1088.300 531.700 1172.100 580.100 1172.100 676.700 1088.300 725.100 1004.700 676.700 0 0 0.764 2.000 0.412 1.000 0.412 1.000 4209050 10 False 3 3.600 0 30.000 0 4209050
42 9 4 FOe 1172.100 483.400 0 6 1088.300 531.700 1088.300 435.000 1172.100 386.700 1255.800 435.000 1255.800 531.700 1172.100 580.100 1088.300 531.700 0 0 0.648 2.000 0.364 1.000 0.364 1.000 4209040 10 False 3 3.600 0 22.412 0 4209040
42 8 9 aOe 586.000 1208.400 1 4 669.800 1160.100 502.300 1256.700 502.300 1160.100 586.000 1111.700 669.800 1160.100 0.000 0.000 0.000 0.000 1 0 0.451 1.000 0.218 1.000 0.218 1.000 4208090 6 False 3 3.600 1 64.129 0 4208090
42 1 9 aOe -586.000 1208.400 2 4 -502.300 1256.700 -669.800 1160.100 -586.000 1111.700 -502.300 1160.100 -502.300 1256.700 0.000 0.000 0.000 0.000 0 1 0.448 1.000 0.218 1.000 0.218 1.000 4201090 0 False 3 3.600 2 115.871 0 4201090
42 9 8 aOe 837.200 1063.400 1 4 920.900 1015.100 753.500 1111.700 753.500 1015.100 837.200 966.700 920.900 1015.100 0.000 0.000 0.000 0.000 0 1 0.492 1.000 0.218 1.000 0.218 1.000 4209080 8 False 3 3.600 1 51.787 0 4209080
42 9 7 bOe 920.900 918.400 1 5 1004.600 870.100 920.900 1015.100 837.200 966.700 837.200 870.100 920.900 821.700 1004.600 870.100 0.000 0.000 0 1 0.569 1.000 0.316 1.000 0.316 1.000 4209070 9 False 3 3.600 1 44.922 0 4209070
42 9 3 bOe 1255.800 338.400 1 5 1339.500 290.000 1255.800 435.000 1172.100 386.700 1172.100 290.000 1255.800 241.700 1339.500 290.000 0.000 0.000 0 0 0.564 1.000 0.315 1.000 0.315 1.000 4209030 11 False 3 3.600 1 15.081 0 4209030
42 9 2 aOe 1339.500 193.300 0 4 1339.500 96.700 1339.500 290.000 1255.800 241.700 1255.800 145.000 1339.500 96.700 0.000 0.000 0.000 0.000 0 0 0.504 1.000 0.218 1.000 0.218 1.000 4209020 12 False 3 3.600 0 8.212 0 4209020
42 3 10 cOe -334.900 1353.400 1 3 -251.200 1305.100 -418.600 1305.100 -334.900 1256.700 -251.200 1305.100 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4203100 1 False 3 3.600 1 103.899 0 4203100
42 4 10 dOe -167.400 1353.400 1 5 -83.700 1305.100 -83.700 1353.400 -251.200 1353.400 -251.200 1305.100 -167.400 1256.700 -83.700 1305.100 0.000 0.000 0 1 0.566 1.000 0.217 1.000 0.217 1.000 4204100 2 False 2 2.400 1 97.051 0 4204100
42 5 10 dOe 0.000 1353.400 1 5 83.700 1305.100 83.700 1353.400 -83.700 1353.400 -83.700 1305.100 0.000 1256.700 83.700 1305.100 0.000 0.000 1 0 0.504 1.000 0.218 1.000 0.218 1.000 4205100 3 False 2 2.400 1 90.000 0 4205100
42 6 10 dOe 167.400 1353.400 1 5 251.200 1305.100 251.200 1353.400 83.700 1353.400 83.700 1305.100 167.400 1256.700 251.200 1305.100 0.000 0.000 1 0 0.561 1.000 0.218 1.000 0.218 1.000 4206100 3 False 2 2.400 1 82.949 0 4206100
42 7 10 cOe 334.900 1353.400 1 3 418.600 1305.100 251.200 1305.100 334.900 1256.700 418.600 1305.100 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 4207100 4 False 3 3.600 1 76.101 0 4207100
42 10 6 cOe 1172.100 773.400 0 3 1172.100 676.700 1088.400 821.700 1088.300 725.100 1172.100 676.700 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4210060 9 False 3 3.600 0 33.418 0 4210060
42 10 5 cOe 1255.800 628.400 0 3 1255.800 531.700 1172.100 676.700 1172.100 580.100 1255.800 531.700 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 4210050 10 False 3 3.600 0 26.583 0 4210050
43 3 0 aMe 502.300 96.700 3 4 502.300 193.300 502.300 -0.000 586.000 48.300 586.000 145.000 502.300 193.300 0.000 0.000 0.000 0.000 0 0 0.613 1.000 0.317 1.000 0.317 1.000 4303000 10 False 3 3.600 3 10.897 0 4303000
43 4 0 FM 669.800 96.700 0 6 669.800 0.000 753.500 48.300 753.500 145.000 669.800 193.300 586.000 145.000 586.000 48.300 669.800 0.000 0 0 0.681 2.000 0.411 1.000 0.411 1.000 4304000 10 True 3 3.600 0 8.215 0 4304000
43 5 0 FO 837.200 96.700 0 6 837.200 0.000 920.900 48.300 920.900 145.000 837.200 193.300 753.500 145.000 753.500 48.300 837.200 0.000 0 0 0.665 2.000 0.375 1.000 0.375 1.000 4305000 10 False 3 3.600 0 6.589 0 4305000
43 6 0 FO 1004.600 96.700 0 6 1004.600 0.000 1088.400 48.300 1088.400 145.000 1004.600 193.300 920.900 145.000 920.900 48.300 1004.600 0.000 0 0 0.652 2.000 0.366 1.000 0.366 1.000 4306000 10 False 3 3.600 0 5.498 0 4306000
43 4 1 FMe 586.000 241.700 0 6 586.000 145.000 669.800 193.300 669.800 290.000 586.000 338.400 502.300 290.000 502.300 193.300 586.000 145.000 0 0 0.697 2.000 0.434 1.000 0.434 1.000 4304010 9 False 3 3.600 0 22.414 0 4304010
43 5 1 FO 753.500 241.700 0 6 753.500 145.000 837.200 193.300 837.200 290.000 753.500 338.400 669.800 290.000 669.800 193.300 753.500 145.000 0 0 0.667 2.000 0.379 1.000 0.379 1.000 4305010 9 True 3 3.600 0 17.785 0 4305010
43 6 1 FO 920.900 241.700 0 6 920.900 145.000 1004.600 193.300 1004.600 290.000 920.900 338.400 837.200 290.000 837.200 193.300 920.900 145.000 0 0 0.658 2.000 0.370 1.000 0.370 1.000 4306010 9 False 3 3.600 0 14.706 0 4306010
43 7 1 FOe 1088.400 241.700 0 6 1088.400 145.000 1172.100 193.300 1172.100 290.000 1088.400 338.400 1004.600 290.000 1004.600 193.300 1088.400 145.000 0 0 0.650 2.000 0.364 1.000 0.364 1.000 4307010 9 False 3 3.600 0 12.520 0 4307010
43 3 2 aMe 334.900 386.700 4 4 251.200 435.000 418.600 338.400 418.600 435.000 334.900 483.400 251.200 435.000 0.000 0.000 0.000 0.000 0 1 0.631 1.000 0.316 1.000 0.316 1.000 4303020 6 False 3 3.600 4 49.106 0 4303020
43 4 2 FMe 502.300 386.700 1 6 502.300 290.000 586.000 338.400 586.000 435.000 502.300 483.400 418.600 435.000 418.600 338.400 502.300 290.000 0 1 0.699 2.000 0.433 1.000 0.433 1.000 4304020 7 False 3 3.600 1 37.591 0 4304020
43 5 2 FO 669.800 386.700 0 6 669.800 290.000 753.500 338.400 753.500 435.000 669.800 483.400 586.000 435.000 586.000 338.400 669.800 290.000 0 0 0.663 2.000 0.380 1.000 0.380 1.000 4305020 8 True 3 3.600 0 29.999 0 4305020
43 6 2 FO 837.200 386.700 0 6 837.200 290.000 920.900 338.400 920.900 435.000 837.200 483.400 753.500 435.000 753.500 338.400 837.200 290.000 0 0 0.656 2.000 0.369 1.000 0.369 1.000 4306020 8 False 3 3.600 0 24.792 0 4306020
43 7 2 FO 1004.600 386.700 0 6 1004.600 290.000 1088.400 338.400 1088.400 435.000 1004.600 483.400 920.900 435.000 920.900 338.400 1004.600 290.000 0 0 0.765 2.000 0.414 1.000 0.414 1.000 4307020 8 False 3 3.600 0 21.053 0 4307020
43 0 3 FMe -251.200 531.700 2 6 -251.200 435.000 -167.400 483.400 -167.400 580.000 -251.200 628.400 -334.900 580.000 -334.900 483.400 -251.200 435.000 0 1 0.723 2.000 0.477 1.000 0.477 1.000 4300030 0 False 3 3.600 2 115.288 0 4300030
43 1 3 bMe -83.700 531.700 5 5 -167.400 483.400 0.000 483.400 0.000 580.000 -83.700 628.400 -167.400 580.000 -167.400 483.400 0.000 0.000 0 1 0.793 1.000 0.431 1.000 0.431 1.000 4301030 1 False 3 3.600 5 98.946 0 4301030
43 2 3 bMe 83.700 531.700 5 5 -0.000 483.400 167.400 483.400 167.400 580.000 83.700 628.400 -0.000 580.000 -0.000 483.400 0.000 0.000 1 0 0.796 1.000 0.427 1.000 0.427 1.000 4302030 4 False 3 3.600 5 81.054 0 4302030
43 3 3 FMe 251.200 531.700 1 6 251.200 435.000 334.900 483.400 334.900 580.000 251.200 628.400 167.400 580.000 167.400 483.400 251.200 435.000 1 0 0.716 2.000 0.475 1.000 0.475 1.000 4303030 5 False 3 3.600 1 64.712 0 4303030
43 4 3 FM 418.600 531.700 1 6 418.600 435.000 502.300 483.400 502.300 580.000 418.600 628.400 334.900 580.000 334.900 483.400 418.600 435.000 0 1 0.680 2.000 0.413 1.000 0.413 1.000 4304030 6 True 3 3.600 1 51.787 0 4304030
43 5 3 FO 586.000 531.700 1 6 586.000 435.000 669.800 483.400 669.800 580.000 586.000 628.400 502.300 580.000 502.300 483.400 586.000 435.000 0 1 0.669 2.000 0.379 1.000 0.379 1.000 4305030 7 True 3 3.600 1 42.219 0 4305030
43 6 3 FO 753.500 531.700 1 6 753.500 435.000 837.200 483.400 837.200 580.000 753.500 628.400 669.800 580.000 669.800 483.400 753.500 435.000 0 1 0.657 2.000 0.371 1.000 0.371 1.000 4306030 7 False 3 3.600 1 35.208 0 4306030
43 7 3 FO 920.900 531.700 0 6 920.900 435.000 1004.600 483.400 1004.600 580.000 920.900 628.400 837.200 580.000 837.200 483.400 920.900 435.000 0 0 0.766 2.000 0.413 1.000 0.413 1.000 4307030 8 False 3 3.600 0 30.001 0 4307030
43 0 4 FO -334.900 676.700 2 6 -334.900 580.000 -251.200 628.400 -251.200 725.000 -334.900 773.400 -418.600 725.000 -418.600 628.400 -334.900 580.000 0 1 0.673 2.000 0.387 1.000 0.387 1.000 4300040 0 True 3 3.600 2 116.331 0 4300040
43 1 4 FM -167.400 676.700 2 6 -167.400 580.000 -83.700 628.400 -83.700 725.000 -167.400 773.400 -251.200 725.000 -251.200 628.400 -167.400 580.000 0 1 0.680 2.000 0.401 1.000 0.401 1.000 4301040 1 True 3 3.600 2 103.895 0 4301040
43 2 4 FM 0.000 676.700 1 6 0.000 580.000 83.700 628.400 83.700 725.000 0.000 773.400 -83.700 725.000 -83.700 628.400 0.000 580.000 1 0 0.681 2.000 0.412 1.000 0.412 1.000 4302040 3 False 3 3.600 1 90.000 0 4302040
43 3 4 FM 167.400 676.700 1 6 167.400 580.000 251.200 628.400 251.200 725.000 167.400 773.400 83.700 725.000 83.700 628.400 167.400 580.000 1 0 0.678 2.000 0.404 1.000 0.404 1.000 4303040 4 True 3 3.600 1 76.105 0 4303040
43 4 4 FO 334.900 676.700 1 6 334.900 580.000 418.600 628.400 418.600 725.000 334.900 773.400 251.200 725.000 251.200 628.400 334.900 580.000 1 0 0.669 2.000 0.386 1.000 0.386 1.000 4304040 5 True 3 3.600 1 63.669 0 4304040
43 5 4 FO 502.300 676.700 1 6 502.300 580.000 586.000 628.400 586.000 725.000 502.300 773.400 418.600 725.000 418.600 628.400 502.300 580.000 0 1 0.663 2.000 0.376 1.000 0.376 1.000 4305040 6 False 3 3.600 1 53.414 0 4305040
43 6 4 FO 669.800 676.700 1 6 669.800 580.000 753.500 628.400 753.500 725.000 669.800 773.400 586.000 725.000 586.000 628.400 669.800 580.000 0 1 0.655 2.000 0.369 1.000 0.369 1.000 4306040 7 False 3 3.600 1 45.294 0 4306040
43 7 4 FO 837.200 676.700 1 6 837.200 580.000 920.900 628.400 920.900 725.000 837.200 773.400 753.500 725.000 753.500 628.400 837.200 580.000 0 1 0.765 2.000 0.413 1.000 0.413 1.000 4307040 7 False 3 3.600 1 38.948 0 4307040
43 0 5 FO -418.600 821.700 2 6 -418.600 725.000 -334.900 773.400 -334.900 870.000 -418.600 918.400 -502.300 870.000 -502.300 773.400 -418.600 725.000 0 1 0.656 2.000 0.371 1.000 0.371 1.000 4300050 0 False 3 3.600 2 116.996 0 4300050
43 1 5 FO -251.200 821.700 2 6 -251.200 725.000 -167.400 773.400 -167.400 870.000 -251.200 918.400 -334.900 870.000 -334.900 773.400 -251.200 725.000 0 1 0.665 2.000 0.374 1.000 0.374 1.000 4301050 1 False 3 3.600 2 106.999 0 4301050
43 2 5 FO -83.700 821.700 2 6 -83.700 725.000 0.000 773.400 0.000 870.000 -83.700 918.400 -167.400 870.000 -167.400 773.400 -83.700 725.000 0 1 0.667 2.000 0.376 1.000 0.376 1.000 4302050 2 True 3 3.600 2 95.816 0 4302050
43 3 5 FO 83.700 821.700 1 6 83.700 725.000 167.400 773.400 167.400 870.000 83.700 918.400 0.000 870.000 0.000 773.400 83.700 725.000 1 0 0.665 2.000 0.377 1.000 0.377 1.000 4303050 3 True 3 3.600 1 84.184 0 4303050
43 4 5 FO 251.200 821.700 1 6 251.200 725.000 334.900 773.400 334.900 870.000 251.200 918.400 167.400 870.000 167.400 773.400 251.200 725.000 1 0 0.660 2.000 0.374 1.000 0.374 1.000 4304050 4 False 3 3.600 1 73.001 0 4304050
43 5 5 FO 418.600 821.700 1 6 418.600 725.000 502.300 773.400 502.300 870.000 418.600 918.400 334.900 870.000 334.900 773.400 418.600 725.000 1 0 0.660 2.000 0.372 1.000 0.372 1.000 4305050 5 False 3 3.600 1 63.004 0 4305050
43 6 5 FO 586.000 821.700 1 6 586.000 725.000 669.800 773.400 669.800 870.000 586.000 918.400 502.300 870.000 502.300 773.400 586.000 725.000 0 1 0.654 2.000 0.368 1.000 0.368 1.000 4306050 6 False 3 3.600 1 54.505 0 4306050
43 7 5 FOe 753.500 821.700 1 6 753.500 725.000 837.200 773.400 837.200 870.000 753.500 918.400 669.800 870.000 669.800 773.400 753.500 725.000 0 1 0.820 2.000 0.413 1.000 0.413 1.000 4307050 7 False 3 3.600 1 47.479 0 4307050
43 0 6 FOe -502.300 966.700 2 6 -502.300 870.000 -418.600 918.400 -418.600 1015.100 -502.300 1063.400 -586.000 1015.100 -586.000 918.400 -502.300 870.000 0 1 0.650 2.000 0.365 1.000 0.365 1.000 4300060 0 False 3 3.600 2 117.457 0 4300060
43 1 6 FO -334.900 966.700 2 6 -334.900 870.000 -251.200 918.400 -251.200 1015.100 -334.900 1063.400 -418.600 1015.100 -418.600 918.400 -334.900 870.000 0 1 0.656 2.000 0.367 1.000 0.367 1.000 4301060 1 False 3 3.600 2 109.108 0 4301060
43 2 6 FO -167.400 966.700 2 6 -167.400 870.000 -83.700 918.400 -83.700 1015.100 -167.400 1063.400 -251.200 1015.100 -251.200 918.400 -167.400 870.000 0 1 0.653 2.000 0.369 1.000 0.369 1.000 4302060 2 False 3 3.600 2 99.824 0 4302060
43 3 6 FO 0.000 966.700 1 6 0.000 870.000 83.700 918.400 83.700 1015.100 0.000 1063.400 -83.700 1015.100 -83.700 918.400 0.000 870.000 1 0 0.655 2.000 0.371 1.000 0.371 1.000 4303060 3 False 3 3.600 1 90.000 0 4303060
43 4 6 FO 167.400 966.700 1 6 167.400 870.000 251.200 918.400 251.200 1015.100 167.400 1063.400 83.700 1015.100 83.700 918.400 167.400 870.000 1 0 0.656 2.000 0.368 1.000 0.368 1.000 4304060 3 False 3 3.600 1 80.176 0 4304060
43 5 6 FO 334.900 966.700 1 6 334.900 870.000 418.600 918.400 418.600 1015.100 334.900 1063.400 251.200 1015.100 251.200 918.400 334.900 870.000 1 0 0.654 2.000 0.367 1.000 0.367 1.000 4305060 4 False 3 3.600 1 70.892 0 4305060
43 6 6 FOe 502.300 966.700 1 6 502.300 870.000 586.000 918.400 586.000 1015.100 502.300 1063.400 418.600 1015.100 418.600 918.400 502.300 870.000 1 0 0.652 2.000 0.366 1.000 0.366 1.000 4306060 5 False 3 3.600 1 62.543 0 4306060
43 7 0 aOe 1172.100 96.700 0 4 1172.100 0.000 1172.100 193.300 1088.400 145.000 1088.400 48.300 1172.100 0.000 0.000 0.000 0.000 0.000 0 0 0.626 1.000 0.218 1.000 0.218 1.000 4307000 10 False 3 3.600 0 4.716 0 4307000
43 8 2 cOe 1172.100 386.700 0 3 1172.100 290.000 1088.400 435.000 1088.400 338.400 1172.100 290.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 4308020 9 False 3 3.600 0 18.259 0 4308020
43 8 3 cOe 1088.400 531.700 0 3 1088.400 435.000 1004.600 580.000 1004.600 483.400 1088.400 435.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 4308030 8 False 3 3.600 0 26.036 0 4308030
43 8 4 cOe 1004.600 676.700 0 3 1004.600 580.000 920.900 725.000 920.900 628.400 1004.600 580.000 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4308040 7 False 3 3.600 0 33.964 0 4308040
43 8 5 cOe 920.900 821.700 0 3 920.900 725.000 837.200 870.000 837.200 773.400 920.900 725.000 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4308050 7 False 3 3.600 0 41.742 0 4308050
43 7 6 aOe 669.800 966.700 1 4 753.500 918.400 586.000 1015.100 586.000 918.400 669.800 870.000 753.500 918.400 0.000 0.000 0.000 0.000 0 1 0.604 1.000 0.218 1.000 0.218 1.000 4307060 6 False 3 3.600 1 55.283 0 4307060
43 1 7 aOe -418.600 1111.700 2 4 -334.900 1160.100 -502.300 1063.400 -418.600 1015.100 -334.900 1063.400 -334.900 1160.100 0.000 0.000 0.000 0.000 0 1 0.750 1.000 0.218 1.000 0.218 1.000 4301070 1 False 3 3.600 2 110.633 0 4301070
43 2 7 bOe -251.200 1111.700 2 5 -167.400 1160.100 -334.900 1160.100 -334.900 1063.400 -251.200 1015.100 -167.400 1063.400 -167.400 1160.100 0.000 0.000 0 1 0.700 1.000 0.316 1.000 0.316 1.000 4302070 2 False 3 3.600 2 102.733 0 4302070
43 3 7 bOe -83.700 1111.700 2 5 0.000 1160.100 -167.400 1160.100 -167.400 1063.400 -83.700 1015.100 0.000 1063.400 0.000 1160.100 0.000 0.000 0 1 0.589 1.000 0.317 1.000 0.317 1.000 4303070 2 False 3 3.600 2 94.306 0 4303070
43 4 7 bOe 83.700 1111.700 2 5 167.400 1160.100 0.000 1160.100 0.000 1063.400 83.700 1015.100 167.400 1063.400 167.400 1160.100 0.000 0.000 1 0 0.588 1.000 0.317 1.000 0.317 1.000 4304070 3 False 3 3.600 2 85.694 0 4304070
43 5 7 bOe 251.200 1111.700 2 5 334.900 1160.100 167.400 1160.100 167.400 1063.400 251.200 1015.100 334.900 1063.400 334.900 1160.100 0.000 0.000 1 0 0.688 1.000 0.316 1.000 0.316 1.000 4305070 3 False 3 3.600 2 77.267 0 4305070
43 6 7 aOe 418.600 1111.700 1 4 502.300 1063.400 334.900 1160.100 334.900 1063.400 418.600 1015.100 502.300 1063.400 0.000 0.000 0.000 0.000 1 0 0.740 1.000 0.218 1.000 0.218 1.000 4306070 4 False 3 3.600 1 69.367 0 4306070
44 4 5 FM 251.200 628.400 1 6 334.900 580.000 334.900 676.700 251.200 725.000 167.400 676.700 167.400 580.000 251.200 531.700 334.900 580.000 1 0 0.673 2.000 0.398 1.000 0.398 1.000 4404050 4 True 3 3.600 1 68.211 0 4404050
44 5 6 FO 334.900 773.400 1 6 418.600 725.000 418.600 821.700 334.900 870.000 251.200 821.700 251.200 725.000 334.900 676.700 418.600 725.000 1 0 0.657 2.000 0.372 1.000 0.372 1.000 4405060 4 False 3 3.600 1 66.586 0 4405060
44 6 7 FO 418.600 918.400 1 6 502.300 870.000 502.300 966.700 418.600 1015.100 334.900 966.700 334.900 870.000 418.600 821.700 502.300 870.000 1 0 0.649 2.000 0.366 1.000 0.366 1.000 4406070 4 False 3 3.600 1 65.497 0 4406070
44 3 5 FMe 83.700 628.400 1 6 167.400 580.000 167.400 676.700 83.700 725.000 0.000 676.700 0.000 580.000 83.700 531.700 167.400 580.000 1 0 0.687 2.000 0.423 1.000 0.423 1.000 4403050 3 False 3 3.600 1 82.413 0 4403050
44 4 6 FO 167.400 773.400 1 6 251.200 725.000 251.200 821.700 167.400 870.000 83.700 821.700 83.700 725.000 167.400 676.700 251.200 725.000 1 0 0.662 2.000 0.377 1.000 0.377 1.000 4404060 3 True 3 3.600 1 77.787 0 4404060
44 5 7 FO 251.200 918.400 1 6 334.900 870.000 334.900 966.700 251.200 1015.100 167.400 966.700 167.400 870.000 251.200 821.700 334.900 870.000 1 0 0.652 2.000 0.367 1.000 0.367 1.000 4405070 3 False 3 3.600 1 74.703 0 4405070
