plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
3 9 8 bOe 837.200 1160.100 2 5 920.900 1208.400 753.500 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 920.900 1208.400 0.000 0.000 0 1 1.464 2.000 0.515 1.000 0.515 1.000 309080 15 False 3 3.600 2 54.183 0 309080 3011 103011 -55 -33
3 9 9 cOe 753.500 1305.100 1 3 753.429 1208.377 669.755 1353.450 669.771 1256.677 753.429 1208.377 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 309090 103 False 3 3.600 5 60.000 0 309090 3020 103020 -55 -33
3 10 2 cOe 1507.000 290.000 0 3 1507.000 193.300 1423.200 338.400 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 310020 5 False 3 3.600 0 10.893 0 310020 3000 103002 -55 -33
3 10 3 aOe 1423.200 435.000 0 4 1423.200 338.300 1423.200 531.700 1339.500 483.400 1339.500 386.700 1423.200 338.300 0.000 0.000 0.000 0.000 0 0 0.912 1.000 0.359 1.000 0.359 1.000 310030 11 False 3 3.600 0 16.996 0 310030 3001 103002 -55 -33
3 10 4 bOe 1339.500 580.000 0 5 1423.200 531.700 1339.500 676.700 1255.800 628.400 1255.800 531.700 1339.500 483.400 1423.200 531.700 0.000 0.000 0 0 1.441 2.000 0.496 1.000 0.496 1.000 310040 11 False 3 3.600 1 23.412 0 310040 3001 103002 -55 -33
3 10 5 dOe 1255.800 725.000 0 5 1255.800 628.400 1297.700 652.500 1213.900 797.500 1172.100 773.400 1172.100 676.700 1255.800 628.400 0.000 0.000 0 0 0.888 1.000 0.396 1.000 0.396 1.000 310050 11 False 2 2.400 0 29.999 0 310050 3001 103002 -55 -33
3 10 6 bOe 1172.100 870.000 1 5 1255.800 821.700 1172.100 966.700 1088.400 918.400 1088.400 821.700 1172.100 773.400 1255.800 821.700 0.000 0.000 0 1 1.456 2.000 0.489 1.000 0.489 1.000 310060 10 False 3 3.600 1 36.585 0 310060 3010 103012 -55 -33
3 10 7 aOe 1088.400 1015.100 1 4 1172.100 966.700 1004.600 1063.400 1004.600 966.700 1088.400 918.400 1172.100 966.700 0.000 0.000 0.000 0.000 0 1 0.913 1.000 0.349 1.000 0.349 1.000 310070 9 False 3 3.600 1 43.004 0 310070 3010 103010 -55 -33
3 10 8 cOe 1004.600 1160.100 0 3 1004.600 1063.400 920.900 1208.400 920.900 1111.700 1004.600 1063.400 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 310080 15 False 3 3.600 0 49.109 0 310080 3011 103011 -55 -33
4 1 2 dIe 0.026 290.046 2 5 -83.718 338.396 -83.721 309.991 83.703 309.978 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 1 1 0.000 0.000 2.975 3.000 2.975 3.000 401020 105 False 3 3.600 6 89.995 1 401021 4030 -57 -55 -33
4 1 3 FI -83.697 435.032 2 6 -167.513 386.659 -83.718 338.396 -0.039 386.732 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.513 386.659 1 1 0.000 0.000 3.565 3.000 4.372 4.000 401030 105 False 6 7.200 4 100.890 1 401031 4030 -57 -55 -33
4 1 4 FI -167.421 580.018 2 6 -251.150 531.595 -167.442 483.382 -83.763 531.718 -83.655 628.305 -167.487 676.705 -251.166 628.368 -251.150 531.595 1 1 0.000 0.000 2.476 2.000 2.638 3.000 401040 105 True 6 7.200 4 106.101 1 401041 4030 -57 -55 -33
4 1 5 FM -251.145 725.005 5 6 -334.910 676.718 -251.166 628.368 -167.487 676.705 -167.416 773.427 -251.210 821.691 -334.889 773.355 -334.910 676.718 1 1 0.000 0.000 1.435 2.000 1.444 2.000 401050 106 False 3 3.600 4 109.106 0 401050 4030 -57 -55 -33
4 1 6 FM -334.868 869.991 5 6 -418.634 821.705 -334.889 773.355 -251.210 821.691 -251.139 918.414 -334.934 966.677 -418.613 918.341 -418.634 821.705 1 1 0.000 0.000 1.061 1.000 1.049 1.000 401060 106 False 3 3.600 4 111.052 0 401060 4030 -57 -55 -33
4 1 7 FM -418.542 1015.064 5 6 -502.358 966.691 -418.613 918.341 -334.934 966.677 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 1 1 0.000 0.000 0.834 1.000 0.819 1.000 401070 106 True 3 3.600 4 112.408 0 401070 4030 -57 -55 -33
4 1 8 FO -502.352 1160.100 5 6 -586.081 1111.677 -502.287 1063.414 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.081 1111.677 1 1 0.000 0.000 0.649 1.000 0.648 1.000 401080 106 False 3 3.600 4 113.414 0 401080 4030 -57 -55 -33
4 1 9 aOe -586.076 1305.086 5 4 -502.310 1353.373 -669.805 1256.664 -586.010 1208.400 -502.331 1256.736 -502.310 1353.373 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.383 1.000 0.383 1.000 401090 106 False 3 3.600 4 114.183 0 401090 4030 -57 -55 -33
4 2 0 gIe 334.900 -0.000 6 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 0.000 0.000 4.892 4.000 4.892 4.000 402000 0 False 6 7.200 6 -0.000 1 402001 4000 -77 -55 -33
4 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 1 0.000 0.000 2.975 3.000 2.975 3.000 402010 5 False 3 3.600 6 29.995 1 402011 4010 -77 -55 -33
4 2 2 gIe 167.450 290.032 7 6 83.705 338.382 83.703 309.978 226.597 227.478 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 0.000 0.000 4.892 4.000 4.892 4.000 402020 100 False 6 7.200 6 60.000 1 402021 4020 -57 -55 -33
4 2 3 FI 83.726 435.018 2 6 -0.039 386.732 83.705 338.382 167.521 386.755 167.405 483.355 83.797 531.741 -0.018 483.368 -0.039 386.732 1 0 0.000 0.000 3.573 3.000 4.384 4.000 402030 102 False 6 7.200 3 79.106 1 402031 4020 -57 -55 -33
4 2 4 FI 0.003 580.005 2 6 -83.763 531.718 -0.018 483.368 83.797 531.741 83.682 628.341 0.074 676.727 -83.655 628.305 -83.763 531.718 1 1 0.000 0.000 2.602 3.000 2.815 3.000 402040 104 False 6 7.200 4 90.000 1 402041 4030 -57 -55 -33
4 2 5 FI -83.721 724.991 2 6 -167.487 676.705 -83.655 628.305 0.074 676.727 0.008 773.414 -83.737 821.764 -167.416 773.427 -167.487 676.705 1 1 0.000 0.000 1.887 2.000 1.960 2.000 402050 104 True 6 7.200 4 96.587 1 402051 4030 -57 -55 -33
4 2 6 FM -167.395 870.064 5 6 -251.210 821.691 -167.416 773.427 -83.737 821.764 -83.716 918.400 -167.374 966.700 -251.139 918.414 -251.210 821.691 1 1 0.000 0.000 1.169 1.000 1.159 1.000 402060 107 False 3 3.600 4 100.890 0 402060 4030 -57 -55 -33
4 2 7 FM -251.118 1015.050 5 6 -334.934 966.677 -251.139 918.414 -167.374 966.700 -167.439 1063.386 -251.134 1111.823 -334.863 1063.400 -334.934 966.677 1 1 0.000 0.000 0.893 1.000 0.875 1.000 402070 107 False 3 3.600 4 103.896 0 402070 4030 -57 -55 -33
4 2 8 FM -334.842 1160.036 5 6 -418.608 1111.750 -334.863 1063.400 -251.134 1111.823 -251.163 1208.373 -334.858 1256.809 -418.587 1208.386 -418.608 1111.750 1 1 0.000 0.000 0.715 1.000 0.710 1.000 402080 107 True 3 3.600 4 106.101 0 402080 4030 -57 -55 -33
4 2 9 FOe -418.652 1305.073 5 6 -502.331 1256.736 -418.587 1208.386 -334.858 1256.809 -334.887 1353.359 -418.495 1401.746 -502.310 1353.373 -502.331 1256.736 1 1 0.000 0.000 0.624 1.000 0.624 1.000 402090 107 False 3 3.600 4 107.786 0 402090 4030 -57 -55 -33
4 3 0 FI 502.300 0.000 0 6 418.700 48.300 418.600 -48.400 502.300 -96.700 586.100 -48.300 586.100 48.300 502.300 96.700 418.700 48.300 0 0 0.000 0.000 3.081 3.000 3.578 3.000 403000 0 False 6 7.200 3 0.000 1 403001 4000 -77 -55 -33
4 3 1 FI 418.600 145.000 1 6 334.900 193.400 334.900 96.700 418.700 48.300 502.300 96.700 502.400 193.300 418.600 241.700 334.900 193.400 0 0 0.000 0.000 3.573 3.000 4.384 4.000 403010 2 False 6 7.200 3 19.106 1 403011 4000 -77 -55 -33
4 3 2 FI 334.900 290.000 1 6 251.100 338.400 251.200 241.700 334.900 193.400 418.600 241.700 418.600 338.400 334.900 386.700 251.100 338.400 0 1 0.000 0.000 3.565 3.000 4.372 4.000 403020 5 False 6 7.200 4 40.890 1 403021 4010 -77 -55 -33
4 3 3 FI 251.150 435.005 1 6 167.521 386.755 251.216 338.318 334.895 386.655 334.879 483.427 251.221 531.727 167.405 483.355 167.521 386.755 1 0 0.000 0.000 3.081 3.000 3.578 3.000 403030 100 False 6 7.200 3 60.000 1 403031 4020 -57 -55 -33
4 3 4 FI 167.426 579.991 1 6 83.797 531.741 167.405 483.355 251.221 531.727 251.155 628.414 167.497 676.714 83.682 628.341 83.797 531.741 1 0 0.000 0.000 2.473 2.000 2.634 3.000 403040 102 False 6 7.200 3 73.898 1 403041 4020 -57 -55 -33
4 3 5 FI 83.753 725.064 1 6 0.074 676.727 83.682 628.341 167.497 676.714 167.518 773.350 83.687 821.750 0.008 773.414 0.074 676.727 1 1 0.000 0.000 1.902 2.000 1.975 2.000 403050 104 False 6 7.200 3 83.411 1 403051 4030 -57 -55 -33
4 3 6 FM 0.029 870.050 5 6 -83.737 821.764 0.008 773.414 83.687 821.750 83.708 918.386 0.050 966.686 -83.716 918.400 -83.737 821.764 1 1 0.000 0.000 1.200 1.000 1.194 1.000 403060 108 False 3 3.600 4 89.998 0 403060 4030 -57 -55 -33
4 3 7 FM -83.695 1015.036 5 6 -167.374 966.700 -83.716 918.400 0.050 966.686 -0.016 1063.373 -83.674 1111.673 -167.439 1063.386 -167.374 966.700 1 1 0.000 0.000 0.926 1.000 0.908 1.000 403070 108 True 3 3.600 4 94.714 0 403070 4030 -57 -55 -33
4 3 8 FM -167.418 1160.023 5 6 -251.134 1111.823 -167.439 1063.386 -83.674 1111.673 -83.689 1208.446 -167.434 1256.796 -251.163 1208.373 -251.134 1111.823 1 1 0.000 0.000 0.762 1.000 0.753 1.000 403080 108 False 3 3.600 4 98.212 0 403080 4030 -57 -55 -33
4 3 9 FO -251.142 1305.009 5 6 -334.858 1256.809 -251.163 1208.373 -167.434 1256.796 -167.413 1353.432 -251.071 1401.732 -334.887 1353.359 -334.858 1256.809 1 1 0.000 0.000 0.595 1.000 0.595 1.000 403090 108 False 3 3.600 4 100.893 0 403090 4030 -57 -55 -33
4 3 10 cOe -334.902 1450.132 4 3 -251.071 1401.732 -418.495 1401.746 -334.887 1353.359 -251.071 1401.732 0.000 0.000 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.120 0.000 0.120 0.000 403100 107 False 3 3.600 3 103.004 0 403100 4030 -57 -55 -33
4 4 0 FI 669.800 -0.000 0 6 586.100 48.300 586.100 -48.300 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.100 48.300 0 0 0.000 0.000 2.118 2.000 2.243 2.000 404000 0 True 6 7.200 3 -0.000 1 404001 4000 -77 -55 -33
4 4 1 FI 586.000 145.000 0 6 502.400 193.300 502.300 96.700 586.100 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.400 193.300 0 0 0.000 0.000 2.473 2.000 2.634 3.000 404010 2 False 6 7.200 3 13.898 1 404011 4000 -77 -55 -33
4 4 2 FI 502.300 290.000 1 6 418.600 338.400 418.600 241.700 502.400 193.300 586.000 241.700 586.100 338.300 502.300 386.600 418.600 338.400 0 1 0.000 0.000 2.602 3.000 2.815 3.000 404020 4 False 6 7.200 4 30.000 1 404021 4010 -77 -55 -33
4 4 3 FI 418.600 435.000 1 6 334.800 483.300 334.900 386.700 418.600 338.400 502.300 386.600 502.300 483.400 418.600 531.700 334.800 483.300 0 1 0.000 0.000 2.476 2.000 2.638 3.000 404030 5 True 6 7.200 4 46.101 1 404031 4010 -77 -55 -33
4 4 4 FI 334.900 580.064 1 6 251.221 531.727 334.879 483.427 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.221 531.727 1 0 0.000 0.000 2.118 2.000 2.243 2.000 404040 100 True 6 7.200 3 60.000 1 404041 4020 -57 -55 -33
4 4 5 FI 251.176 725.050 1 6 167.497 676.714 251.155 628.414 334.921 676.700 334.855 773.386 251.197 821.686 167.518 773.350 167.497 676.714 1 0 0.000 0.000 1.816 2.000 1.812 2.000 404050 102 True 6 7.200 3 70.893 1 404051 4020 -57 -55 -33
4 4 6 FM 167.453 870.036 4 6 83.687 821.750 167.518 773.350 251.197 821.686 251.132 918.373 167.437 966.809 83.708 918.386 83.687 821.750 1 0 0.000 0.000 1.171 1.000 1.159 1.000 404060 110 False 3 3.600 3 79.106 0 404060 4021 -57 -55 -33
4 4 7 FM 83.729 1015.023 4 6 0.050 966.686 83.708 918.386 167.437 966.809 167.408 1063.359 83.800 1111.746 -0.016 1063.373 0.050 966.686 1 0 0.000 0.000 0.930 1.000 0.913 1.000 404070 109 False 3 3.600 3 85.284 0 404070 4021 -57 -55 -33
4 4 8 FM 0.005 1160.009 4 6 -83.674 1111.673 -0.016 1063.373 83.800 1111.746 83.684 1208.345 -0.010 1256.782 -83.689 1208.446 -83.674 1111.673 1 1 0.000 0.000 0.769 1.000 0.761 1.000 404080 111 True 3 3.600 3 90.000 0 404080 4031 -57 -55 -33
4 4 9 FO -83.668 1305.082 5 6 -167.434 1256.796 -83.689 1208.446 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.434 1256.796 1 1 0.000 0.000 0.610 1.000 0.609 1.000 404090 111 False 3 3.600 4 93.668 0 404090 4031 -57 -55 -33
4 4 10 dOe -167.392 1450.068 4 5 -83.734 1401.768 -83.792 1450.068 -251.216 1450.082 -251.071 1401.732 -167.413 1353.432 -83.734 1401.768 0.000 0.000 1 1 0.000 0.000 0.362 1.000 0.362 1.000 404100 111 False 2 2.400 3 96.585 0 404100 4031 -57 -55 -33
4 5 0 FM 837.200 -0.000 3 6 753.500 48.300 753.500 -48.300 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 0 0 0.000 0.000 1.264 1.000 1.258 1.000 405000 1 False 3 3.600 3 -0.000 0 405000 4000 -77 -55 -33
4 5 1 FI 753.500 145.000 0 6 669.800 193.300 669.800 96.700 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.600 669.800 193.300 0 0 0.000 0.000 1.816 2.000 1.812 2.000 405010 2 True 6 7.200 3 10.893 1 405011 4000 -77 -55 -33
4 5 2 FI 669.800 290.000 0 6 586.100 338.300 586.000 241.700 669.800 193.300 753.500 241.600 753.500 338.400 669.800 386.700 586.100 338.300 0 1 0.000 0.000 1.902 2.000 1.975 2.000 405020 4 False 6 7.200 3 23.411 1 405021 4010 -77 -55 -33
4 5 3 FI 586.000 435.000 1 6 502.300 483.400 502.300 386.600 586.100 338.300 669.800 386.700 669.800 483.400 586.100 531.700 502.300 483.400 0 1 0.000 0.000 1.887 2.000 1.960 2.000 405030 4 True 6 7.200 4 36.587 1 405031 4010 -77 -55 -33
4 5 4 FM 502.300 580.000 4 6 418.600 628.400 418.600 531.700 502.300 483.400 586.100 531.700 586.000 628.400 502.300 676.700 418.600 628.400 0 1 0.000 0.000 1.435 2.000 1.444 2.000 405040 6 False 3 3.600 4 49.106 0 405040 4010 -77 -55 -33
4 5 5 FM 418.600 725.036 4 6 334.921 676.700 418.579 628.400 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 1 0 0.000 0.000 1.264 1.000 1.258 1.000 405050 101 False 3 3.600 3 60.000 0 405050 4020 -57 -55 -33
4 5 6 FM 334.876 870.023 4 6 251.197 821.686 334.855 773.386 418.621 821.673 418.642 918.309 334.861 966.796 251.132 918.373 251.197 821.686 1 0 0.000 0.000 1.068 1.000 1.054 1.000 405060 103 False 3 3.600 3 68.948 0 405060 4020 -57 -55 -33
4 5 7 FM 251.153 1015.009 4 6 167.437 966.809 251.132 918.373 334.861 966.796 334.882 1063.432 251.224 1111.732 167.408 1063.359 167.437 966.809 1 0 0.000 0.000 0.885 1.000 0.869 1.000 405070 110 True 3 3.600 3 76.102 0 405070 4021 -57 -55 -33
4 5 8 FM 167.479 1160.082 4 6 83.800 1111.746 167.408 1063.359 251.224 1111.732 251.158 1208.418 167.500 1256.718 83.684 1208.345 83.800 1111.746 1 0 0.000 0.000 0.752 1.000 0.743 1.000 405080 109 True 3 3.600 3 81.785 0 405080 4021 -57 -55 -33
4 5 9 FO 83.755 1305.068 4 6 -0.010 1256.782 83.684 1208.345 167.500 1256.718 167.434 1353.405 83.690 1401.755 0.011 1353.418 -0.010 1256.782 1 1 0.000 0.000 0.603 1.000 0.602 1.000 405090 111 False 3 3.600 3 86.328 0 405090 4031 -57 -55 -33
4 5 10 dOe 0.032 1450.055 4 5 83.690 1401.755 83.718 1450.005 -83.792 1450.068 -83.734 1401.768 0.011 1353.418 83.690 1401.755 0.000 0.000 1 1 0.000 0.000 0.371 1.000 0.371 1.000 405100 111 False 2 2.400 3 89.999 0 405100 4031 -57 -55 -33
4 6 0 FM 1004.600 -0.000 3 6 920.900 48.300 920.900 -48.300 1004.700 -96.700 1088.300 -48.300 1088.400 48.300 1004.600 96.600 920.900 48.300 0 0 0.000 0.000 0.940 1.000 0.923 1.000 406000 1 True 3 3.600 3 -0.000 0 406000 4000 -77 -55 -33
4 6 1 FM 920.900 145.000 3 6 837.200 193.300 837.200 96.700 920.900 48.300 1004.600 96.600 1004.700 193.400 920.900 241.700 837.200 193.300 0 0 0.000 0.000 1.068 1.000 1.054 1.000 406010 3 False 3 3.600 3 8.948 0 406010 4000 -77 -55 -33
4 6 2 FM 837.200 290.000 3 6 753.500 338.400 753.500 241.600 837.200 193.300 920.900 241.700 921.000 338.400 837.200 386.700 753.500 338.400 0 0 0.000 0.000 1.171 1.000 1.159 1.000 406020 10 False 3 3.600 3 19.106 0 406020 4001 -77 -55 -33
4 6 3 FM 753.500 435.000 4 6 669.800 483.400 669.800 386.700 753.500 338.400 837.200 386.700 837.200 483.300 753.500 531.700 669.800 483.400 0 1 0.000 0.000 1.200 1.000 1.194 1.000 406030 8 False 3 3.600 4 29.998 0 406030 4010 -77 -55 -33
4 6 4 FM 669.800 580.000 4 6 586.000 628.400 586.100 531.700 669.800 483.400 753.500 531.700 753.500 628.300 669.800 676.700 586.000 628.400 0 1 0.000 0.000 1.169 1.000 1.159 1.000 406040 7 False 3 3.600 4 40.890 0 406040 4010 -77 -55 -33
4 6 5 FM 586.000 725.000 4 6 502.300 773.400 502.300 676.700 586.000 628.400 669.800 676.700 669.700 773.400 586.000 821.700 502.300 773.400 0 1 0.000 0.000 1.061 1.000 1.049 1.000 406050 6 False 3 3.600 4 51.052 0 406050 4010 -77 -55 -33
4 6 6 FM 502.300 870.009 4 6 418.621 821.673 502.279 773.373 586.095 821.746 585.979 918.345 502.371 966.732 418.642 918.309 418.621 821.673 1 0 0.000 0.000 0.940 1.000 0.923 1.000 406060 101 True 3 3.600 3 60.000 0 406060 4020 -57 -55 -33
4 6 7 FM 418.626 1015.082 4 6 334.861 966.796 418.642 918.309 502.371 966.732 502.305 1063.418 418.561 1111.768 334.882 1063.432 334.861 966.796 1 0 0.000 0.000 0.839 1.000 0.824 1.000 406070 103 True 3 3.600 3 67.588 0 406070 4020 -57 -55 -33
4 6 8 FM 334.903 1160.068 4 6 251.224 1111.732 334.882 1063.432 418.561 1111.768 418.582 1208.405 334.924 1256.705 251.158 1208.418 251.224 1111.732 1 0 0.000 0.000 0.719 1.000 0.714 1.000 406080 110 False 3 3.600 3 73.897 0 406080 4021 -57 -55 -33
4 6 9 FO 251.179 1305.055 4 6 167.500 1256.718 251.158 1208.418 334.924 1256.705 334.858 1353.391 251.163 1401.828 167.434 1353.405 167.500 1256.718 1 0 0.000 0.000 0.642 1.000 0.642 1.000 406090 109 False 3 3.600 3 79.106 0 406090 4021 -57 -55 -33
4 6 10 dOe 167.455 1450.041 4 5 251.163 1401.828 251.192 1450.077 83.718 1450.005 83.690 1401.755 167.434 1353.405 251.163 1401.828 0.000 0.000 1 1 0.000 0.000 0.360 1.000 0.360 1.000 406100 111 False 2 2.400 3 83.412 0 406100 4031 -57 -55 -33
4 7 0 FM 1172.100 -0.000 3 6 1088.400 48.300 1088.300 -48.300 1172.100 -96.700 1255.800 -48.400 1255.800 48.400 1172.100 96.700 1088.400 48.300 0 0 0.000 0.000 0.757 1.000 0.750 1.000 407000 1 False 3 3.600 3 -0.000 0 407000 4000 -77 -55 -33
4 7 1 FM 1088.400 145.000 3 6 1004.700 193.400 1004.600 96.600 1088.400 48.300 1172.100 96.700 1172.100 193.400 1088.400 241.700 1004.700 193.400 0 0 0.000 0.000 0.839 1.000 0.824 1.000 407010 3 True 3 3.600 3 7.588 0 407010 4000 -77 -55 -33
4 7 2 FM 1004.600 290.000 3 6 921.000 338.400 920.900 241.700 1004.700 193.400 1088.400 241.700 1088.400 338.300 1004.600 386.700 921.000 338.400 0 0 0.000 0.000 0.885 1.000 0.869 1.000 407020 10 True 3 3.600 3 16.102 0 407020 4001 -77 -55 -33
4 7 3 FM 920.900 435.000 3 6 837.200 483.300 837.200 386.700 921.000 338.400 1004.600 386.700 1004.700 483.300 920.900 531.700 837.200 483.300 0 0 0.000 0.000 0.930 1.000 0.913 1.000 407030 9 False 3 3.600 3 25.284 0 407030 4001 -77 -55 -33
4 7 4 FM 837.200 580.000 4 6 753.500 628.300 753.500 531.700 837.200 483.300 920.900 531.700 920.900 628.300 837.200 676.700 753.500 628.300 0 1 0.000 0.000 0.926 1.000 0.908 1.000 407040 8 True 3 3.600 4 34.714 0 407040 4010 -77 -55 -33
4 7 5 FM 753.500 725.000 4 6 669.700 773.400 669.800 676.700 753.500 628.300 837.200 676.700 837.300 773.400 753.500 821.700 669.700 773.400 0 1 0.000 0.000 0.893 1.000 0.875 1.000 407050 7 False 3 3.600 4 43.896 0 407050 4010 -77 -55 -33
4 7 6 FM 669.800 870.000 4 6 586.000 918.400 586.000 821.700 669.700 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 0 1 0.000 0.000 0.834 1.000 0.819 1.000 407060 6 True 3 3.600 4 52.408 0 407060 4010 -77 -55 -33
4 7 7 FM 586.050 1015.068 4 6 502.371 966.732 585.979 918.345 669.795 966.718 669.816 1063.355 585.984 1111.755 502.305 1063.418 502.371 966.732 1 0 0.000 0.000 0.757 1.000 0.750 1.000 407070 101 False 3 3.600 3 60.000 0 407070 4020 -57 -55 -33
4 7 8 FO 502.326 1160.055 4 6 418.561 1111.768 502.305 1063.418 585.984 1111.755 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.561 1111.768 1 0 0.000 0.000 0.651 1.000 0.649 1.000 407080 103 False 3 3.600 3 66.586 0 407080 4020 -57 -55 -33
4 7 9 FOe 418.603 1305.041 4 6 334.924 1256.705 418.582 1208.405 502.347 1256.691 502.282 1353.377 418.624 1401.677 334.858 1353.391 334.924 1256.705 1 0 0.000 0.000 0.576 1.000 0.575 1.000 407090 110 False 3 3.600 3 72.216 0 407090 4021 -57 -55 -33
4 7 10 cOe 334.879 1450.027 4 3 418.624 1401.677 251.163 1401.828 334.858 1353.391 418.624 1401.677 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 407100 109 False 3 3.600 3 76.996 0 407100 4021 -57 -55 -33
4 8 0 FOe 1339.500 -0.000 3 6 1255.800 48.400 1255.800 -48.400 1339.500 -96.700 1423.200 -48.300 1423.300 48.400 1339.500 96.700 1255.800 48.400 0 0 0.000 0.000 0.583 1.000 0.582 1.000 408000 1 False 3 3.600 3 -0.000 0 408000 4000 -77 -55 -33
4 8 1 FO 1255.800 145.000 3 6 1172.100 193.400 1172.100 96.700 1255.800 48.400 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.400 0 0 0.000 0.000 0.651 1.000 0.649 1.000 408010 3 False 3 3.600 3 6.586 0 408010 4000 -77 -55 -33
4 8 2 FM 1172.100 290.000 3 6 1088.400 338.300 1088.400 241.700 1172.100 193.400 1255.800 241.700 1255.800 338.300 1172.100 386.700 1088.400 338.300 0 0 0.000 0.000 0.719 1.000 0.714 1.000 408020 10 False 3 3.600 3 13.897 0 408020 4001 -77 -55 -33
4 8 3 FM 1088.400 435.000 3 6 1004.700 483.300 1004.600 386.700 1088.400 338.300 1172.100 386.700 1172.100 483.300 1088.300 531.700 1004.700 483.300 0 0 0.000 0.000 0.752 1.000 0.743 1.000 408030 9 True 3 3.600 3 21.785 0 408030 4001 -77 -55 -33
4 8 4 FM 1004.600 580.000 3 6 920.900 628.300 920.900 531.700 1004.700 483.300 1088.300 531.700 1088.400 628.400 1004.700 676.700 920.900 628.300 0 1 0.000 0.000 0.769 1.000 0.761 1.000 408040 11 True 3 3.600 3 30.000 0 408040 4011 -77 -55 -33
4 8 5 FM 920.900 725.000 4 6 837.300 773.400 837.200 676.700 920.900 628.300 1004.700 676.700 1004.700 773.400 920.900 821.700 837.300 773.400 0 1 0.000 0.000 0.762 1.000 0.753 1.000 408050 8 False 3 3.600 4 38.212 0 408050 4010 -77 -55 -33
4 8 6 FM 837.200 870.000 4 6 753.500 918.400 753.500 821.700 837.300 773.400 920.900 821.700 921.000 918.400 837.200 966.700 753.500 918.400 0 1 0.000 0.000 0.715 1.000 0.710 1.000 408060 7 True 3 3.600 4 46.101 0 408060 4010 -77 -55 -33
4 8 7 FO 753.500 1015.100 4 6 669.700 1063.400 669.800 966.700 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.700 1063.400 0 1 0.000 0.000 0.649 1.000 0.648 1.000 408070 6 False 3 3.600 4 53.414 0 408070 4010 -77 -55 -33
4 8 8 FOe 669.750 1160.041 4 6 585.984 1111.755 669.816 1063.355 753.495 1111.691 753.429 1208.377 669.734 1256.814 586.005 1208.391 585.984 1111.755 1 0 0.000 0.000 0.583 1.000 0.582 1.000 408080 101 False 3 3.600 3 60.000 0 408080 4020 -57 -55 -33
